"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities"
"1500000US490111271001","Block Group 1, Census Tract 1271, Davis County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490111271002","Block Group 2, Census Tract 1271, Davis County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490111271003","Block Group 3, Census Tract 1271, Davis County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490111271004","Block Group 4, Census Tract 1271, Davis County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490111271005","Block Group 5, Census Tract 1271, Davis County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490119800001","Block Group 1, Census Tract 9800, Davis County, Utah","412","0","0","0","0","0","412","0","412","0"
"1500000US490351001001","Block Group 1, Census Tract 1001, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351001002","Block Group 2, Census Tract 1001, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351002001","Block Group 1, Census Tract 1002, Salt Lake County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490351003061","Block Group 1, Census Tract 1003.06, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351003062","Block Group 2, Census Tract 1003.06, Salt Lake County, Utah","55","36","36","0","0","0","19","0","0","19"
"1500000US490351003063","Block Group 3, Census Tract 1003.06, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351003071","Block Group 1, Census Tract 1003.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351003072","Block Group 2, Census Tract 1003.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351003073","Block Group 3, Census Tract 1003.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351003081","Block Group 1, Census Tract 1003.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351003082","Block Group 2, Census Tract 1003.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351005001","Block Group 1, Census Tract 1005, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351005002","Block Group 2, Census Tract 1005, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351005003","Block Group 3, Census Tract 1005, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351005004","Block Group 4, Census Tract 1005, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351005005","Block Group 5, Census Tract 1005, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351006001","Block Group 1, Census Tract 1006, Salt Lake County, Utah","48","0","0","0","0","0","48","0","0","48"
"1500000US490351006002","Block Group 2, Census Tract 1006, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351006003","Block Group 3, Census Tract 1006, Salt Lake County, Utah","28","0","0","0","0","0","28","0","0","28"
"1500000US490351006004","Block Group 4, Census Tract 1006, Salt Lake County, Utah","95","0","0","0","0","0","95","0","0","95"
"1500000US490351006005","Block Group 5, Census Tract 1006, Salt Lake County, Utah","28","0","0","0","0","0","28","0","0","28"
"1500000US490351007001","Block Group 1, Census Tract 1007, Salt Lake County, Utah","4","0","0","0","0","0","4","0","0","4"
"1500000US490351007002","Block Group 2, Census Tract 1007, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351007003","Block Group 3, Census Tract 1007, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351008001","Block Group 1, Census Tract 1008, Salt Lake County, Utah","73","0","0","0","0","0","73","0","0","73"
"1500000US490351008002","Block Group 2, Census Tract 1008, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351008003","Block Group 3, Census Tract 1008, Salt Lake County, Utah","52","0","0","0","0","0","52","35","0","17"
"1500000US490351010001","Block Group 1, Census Tract 1010, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351010002","Block Group 2, Census Tract 1010, Salt Lake County, Utah","7","7","0","0","0","7","0","0","0","0"
"1500000US490351011011","Block Group 1, Census Tract 1011.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351011012","Block Group 2, Census Tract 1011.01, Salt Lake County, Utah","25","10","0","10","0","0","15","0","0","15"
"1500000US490351011021","Block Group 1, Census Tract 1011.02, Salt Lake County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490351011022","Block Group 2, Census Tract 1011.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351011023","Block Group 3, Census Tract 1011.02, Salt Lake County, Utah","34","0","0","0","0","0","34","27","0","7"
"1500000US490351012001","Block Group 1, Census Tract 1012, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351012002","Block Group 2, Census Tract 1012, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351012003","Block Group 3, Census Tract 1012, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351012004","Block Group 4, Census Tract 1012, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351014011","Block Group 1, Census Tract 1014.01, Salt Lake County, Utah","126","84","0","0","84","0","42","0","0","42"
"1500000US490351014021","Block Group 1, Census Tract 1014.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351014022","Block Group 2, Census Tract 1014.02, Salt Lake County, Utah","3118","4","0","0","0","4","3114","3114","0","0"
"1500000US490351015001","Block Group 1, Census Tract 1015, Salt Lake County, Utah","14","0","0","0","0","0","14","14","0","0"
"1500000US490351015002","Block Group 2, Census Tract 1015, Salt Lake County, Utah","80","70","0","0","70","0","10","0","0","10"
"1500000US490351015003","Block Group 3, Census Tract 1015, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351015004","Block Group 4, Census Tract 1015, Salt Lake County, Utah","15","0","0","0","0","0","15","0","0","15"
"1500000US490351016001","Block Group 1, Census Tract 1016, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351016002","Block Group 2, Census Tract 1016, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351016003","Block Group 3, Census Tract 1016, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351017001","Block Group 1, Census Tract 1017, Salt Lake County, Utah","58","0","0","0","0","0","58","0","0","58"
"1500000US490351017002","Block Group 2, Census Tract 1017, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351017003","Block Group 3, Census Tract 1017, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351017004","Block Group 4, Census Tract 1017, Salt Lake County, Utah","22","0","0","0","0","0","22","0","0","22"
"1500000US490351018001","Block Group 1, Census Tract 1018, Salt Lake County, Utah","31","23","0","0","23","0","8","0","0","8"
"1500000US490351018002","Block Group 2, Census Tract 1018, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351018003","Block Group 3, Census Tract 1018, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351019001","Block Group 1, Census Tract 1019, Salt Lake County, Utah","124","74","0","0","74","0","50","50","0","0"
"1500000US490351019002","Block Group 2, Census Tract 1019, Salt Lake County, Utah","128","29","0","29","0","0","99","0","0","99"
"1500000US490351019003","Block Group 3, Census Tract 1019, Salt Lake County, Utah","12","0","0","0","0","0","12","0","0","12"
"1500000US490351019004","Block Group 4, Census Tract 1019, Salt Lake County, Utah","18","0","0","0","0","0","18","0","0","18"
"1500000US490351020001","Block Group 1, Census Tract 1020, Salt Lake County, Utah","60","0","0","0","0","0","60","0","0","60"
"1500000US490351020002","Block Group 2, Census Tract 1020, Salt Lake County, Utah","6","6","0","6","0","0","0","0","0","0"
"1500000US490351020003","Block Group 3, Census Tract 1020, Salt Lake County, Utah","15","0","0","0","0","0","15","0","0","15"
"1500000US490351021001","Block Group 1, Census Tract 1021, Salt Lake County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490351021002","Block Group 2, Census Tract 1021, Salt Lake County, Utah","358","8","0","8","0","0","350","182","0","168"
"1500000US490351023001","Block Group 1, Census Tract 1023, Salt Lake County, Utah","17","0","0","0","0","0","17","0","0","17"
"1500000US490351023002","Block Group 2, Census Tract 1023, Salt Lake County, Utah","24","0","0","0","0","0","24","0","0","24"
"1500000US490351023003","Block Group 3, Census Tract 1023, Salt Lake County, Utah","283","0","0","0","0","0","283","0","0","283"
"1500000US490351025011","Block Group 1, Census Tract 1025.01, Salt Lake County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490351025012","Block Group 2, Census Tract 1025.01, Salt Lake County, Utah","13","0","0","0","0","0","13","0","0","13"
"1500000US490351025021","Block Group 1, Census Tract 1025.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351025022","Block Group 2, Census Tract 1025.02, Salt Lake County, Utah","318","0","0","0","0","0","318","0","0","318"
"1500000US490351026001","Block Group 1, Census Tract 1026, Salt Lake County, Utah","169","72","0","0","72","0","97","0","0","97"
"1500000US490351026002","Block Group 2, Census Tract 1026, Salt Lake County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490351026003","Block Group 3, Census Tract 1026, Salt Lake County, Utah","50","21","0","0","21","0","29","0","0","29"
"1500000US490351027011","Block Group 1, Census Tract 1027.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351027012","Block Group 2, Census Tract 1027.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351027013","Block Group 3, Census Tract 1027.01, Salt Lake County, Utah","26","0","0","0","0","0","26","0","0","26"
"1500000US490351027021","Block Group 1, Census Tract 1027.02, Salt Lake County, Utah","8","0","0","0","0","0","8","0","0","8"
"1500000US490351027022","Block Group 2, Census Tract 1027.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351028011","Block Group 1, Census Tract 1028.01, Salt Lake County, Utah","17","0","0","0","0","0","17","0","0","17"
"1500000US490351028012","Block Group 2, Census Tract 1028.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351028013","Block Group 3, Census Tract 1028.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351028021","Block Group 1, Census Tract 1028.02, Salt Lake County, Utah","122","112","112","0","0","0","10","0","0","10"
"1500000US490351028022","Block Group 2, Census Tract 1028.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351028023","Block Group 3, Census Tract 1028.02, Salt Lake County, Utah","20","0","0","0","0","0","20","0","0","20"
"1500000US490351029001","Block Group 1, Census Tract 1029, Salt Lake County, Utah","167","0","0","0","0","0","167","0","0","167"
"1500000US490351029002","Block Group 2, Census Tract 1029, Salt Lake County, Utah","177","0","0","0","0","0","177","0","0","177"
"1500000US490351029003","Block Group 3, Census Tract 1029, Salt Lake County, Utah","33","0","0","0","0","0","33","0","0","33"
"1500000US490351030001","Block Group 1, Census Tract 1030, Salt Lake County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490351030002","Block Group 2, Census Tract 1030, Salt Lake County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490351031001","Block Group 1, Census Tract 1031, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351031002","Block Group 2, Census Tract 1031, Salt Lake County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490351031003","Block Group 3, Census Tract 1031, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351032001","Block Group 1, Census Tract 1032, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351032002","Block Group 2, Census Tract 1032, Salt Lake County, Utah","154","6","0","0","6","0","148","0","0","148"
"1500000US490351032003","Block Group 3, Census Tract 1032, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351033001","Block Group 1, Census Tract 1033, Salt Lake County, Utah","401","0","0","0","0","0","401","401","0","0"
"1500000US490351033002","Block Group 2, Census Tract 1033, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351033003","Block Group 3, Census Tract 1033, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351034001","Block Group 1, Census Tract 1034, Salt Lake County, Utah","26","26","0","0","0","26","0","0","0","0"
"1500000US490351034002","Block Group 2, Census Tract 1034, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351034003","Block Group 3, Census Tract 1034, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351035001","Block Group 1, Census Tract 1035, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351035002","Block Group 2, Census Tract 1035, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351035003","Block Group 3, Census Tract 1035, Salt Lake County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490351036001","Block Group 1, Census Tract 1036, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351036002","Block Group 2, Census Tract 1036, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351037001","Block Group 1, Census Tract 1037, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351037002","Block Group 2, Census Tract 1037, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351038001","Block Group 1, Census Tract 1038, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351038002","Block Group 2, Census Tract 1038, Salt Lake County, Utah","13","0","0","0","0","0","13","13","0","0"
"1500000US490351039001","Block Group 1, Census Tract 1039, Salt Lake County, Utah","11","0","0","0","0","0","11","0","0","11"
"1500000US490351039002","Block Group 2, Census Tract 1039, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351039003","Block Group 3, Census Tract 1039, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351040001","Block Group 1, Census Tract 1040, Salt Lake County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490351040002","Block Group 2, Census Tract 1040, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351040003","Block Group 3, Census Tract 1040, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351041001","Block Group 1, Census Tract 1041, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351041002","Block Group 2, Census Tract 1041, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351042001","Block Group 1, Census Tract 1042, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351042002","Block Group 2, Census Tract 1042, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351042003","Block Group 3, Census Tract 1042, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351042004","Block Group 4, Census Tract 1042, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
